Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month Num,Order Month,Order Quarter,Profit Margin
CA-2025-100108,2025-04-27,2025-04-29,First Class,CO-65476,Customer 65476,Corporate,Portland,Oregon,97201,West,FUR-CH-10000108,Furniture,Chairs,HON 5400 Series Task Chair,489.08,3,0.1,36.74,2025,4,April,Q2,0.0751
CA-2025-100109,2025-02-27,2025-03-05,Standard Class,CO-77551,Customer 77551,Consumer,Boston,Massachusetts,02108,East,FUR-CH-10000109,Furniture,Chairs,Novimex Swivel Chair,328.16,2,0.1,27.65,2025,2,February,Q1,0.0843
CA-2025-100110,2025-05-12,2025-05-13,Standard Class,CO-76535,Customer 76535,Corporate,Phoenix,Arizona,85001,West,TEC-PH-10000110,Technology,Phones,Unknown Product,1473.46,1,0.0,538.41,2025,5,May,Q2,0.3654
CA-2025-100111,2025-03-12,2025-03-14,Second Class,CO-86271,Customer 86271,Consumer,Chicago,Illinois,60611,Central,FUR-TA-10000111,Furniture,Tables,Balt Training Table,585.2,4,0.0,192.04,2025,3,March,Q1,0.3282
CA-2025-100112,2025-12-21,2025-12-23,Standard Class,CO-69988,Customer 69988,Corporate,Portland,Oregon,97201,West,FUR-BO-10000112,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,447.16,2,0.0,168.2,2025,12,December,Q4,0.3762
CA-2025-100113,2025-11-16,2025-11-18,Second Class,CO-56789,Customer 56789,Consumer,Portland,Oregon,97201,West,FUR-TA-10000113,Furniture,Tables,Bienna Executive Dining Table,1132.36,3,0.3,-264.98,2025,11,November,Q4,-0.234
CA-2025-100114,2025-10-06,2025-10-09,Standard Class,HO-78062,Customer 78062,Home Office,Houston,Texas,77002,Central,OFF-ST-10000114,Office Supplies,Storage,Sterilite Plastic Tubs,292.36,4,0.0,52.18,2025,10,October,Q4,0.1785
CA-2025-100115,2025-12-03,2025-12-06,Standard Class,CO-65851,Customer 65851,Consumer,Columbus,Ohio,43215,East,OFF-ST-10000115,Office Supplies,Storage,Stur-D-Stor Shelving,134.19,2,0.1,49.19,2025,12,December,Q4,0.3666
CA-2025-100116,2025-11-02,2025-11-03,Second Class,CO-99051,Customer 99051,Consumer,New York City,New York,10011,East,FUR-FU-10000116,Furniture,Furnishings,Eldon Desktop Organizer,107.49,1,0.1,20.95,2025,11,November,Q4,0.1949
CA-2025-100117,2025-04-19,2025-04-20,Standard Class,CO-58623,Customer 58623,Consumer,Minneapolis,Minnesota,55401,Central,OFF-BI-10000117,Office Supplies,Binders,Wilson Jones Ring Binder,116.06,2,0.1,17.39,2025,4,April,Q2,0.1498
CA-2025-100118,2025-12-04,2025-12-05,Standard Class,CO-83619,Customer 83619,Corporate,Portland,Oregon,97201,West,OFF-AP-10000118,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,73.76,3,0.1,33.15,2025,12,December,Q4,0.4494
CA-2025-100119,2025-08-07,2025-08-09,First Class,CO-68341,Customer 68341,Consumer,Portland,Oregon,97201,West,OFF-AP-10000119,Office Supplies,Appliances,Hoover WindTunnel Vacuum,66.9,1,0.0,7.56,2025,8,August,Q3,0.113
CA-2025-100120,2025-11-23,2025-11-29,Second Class,CO-76683,Customer 76683,Corporate,New York City,New York,10011,East,TEC-AC-10000120,Technology,Accessories,Anker USB-C Hub 8-in-1,1206.52,1,0.0,238.37,2025,11,November,Q4,0.1976
CA-2025-100121,2025-12-26,2026-01-02,Standard Class,HO-18617,Customer 18617,Home Office,Minneapolis,Minnesota,55401,Central,TEC-MA-10000121,Technology,Machines,3M Laminating Machine,1350.22,2,0.0,135.2,2025,12,December,Q4,0.1001
CA-2025-100122,2025-06-11,2025-06-15,Standard Class,CO-55156,Customer 55156,Corporate,Boston,Massachusetts,02108,East,OFF-AR-10000122,Office Supplies,Art,Sharpie Highlighter Set,245.36,5,0.2,63.12,2025,6,June,Q2,0.2573
CA-2025-100123,2025-03-10,2025-03-12,Standard Class,CO-55353,Customer 55353,Corporate,Houston,Texas,77002,Central,FUR-TA-10000123,Furniture,Tables,Beverage Air Work Table,1181.28,3,0.0,361.94,2025,3,March,Q1,0.3064
CA-2025-100124,2025-04-19,2025-04-25,Standard Class,CO-89316,Customer 89316,Corporate,Houston,Texas,77002,Central,TEC-PH-10000124,Technology,Phones,iPhone 15 Pro Max,490.95,3,0.0,152.42,2025,4,April,Q2,0.3105
CA-2025-100125,2025-07-25,2025-07-28,Second Class,CO-92203,Customer 92203,Consumer,Detroit,Michigan,48201,Central,OFF-AP-10000125,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,37.1,1,0.0,8.38,2025,7,July,Q3,0.2259
CA-2025-100126,2025-11-16,2025-11-19,Standard Class,CO-51853,Customer 51853,Consumer,Minneapolis,Minnesota,55401,Central,FUR-TA-10000126,Furniture,Tables,Balt Training Table,717.82,2,0.0,112.69,2025,11,November,Q4,0.157
CA-2025-100127,2025-12-08,2025-12-10,Standard Class,HO-90658,Customer 90658,Home Office,Atlanta,Georgia,30303,South,TEC-AC-10000127,Technology,Accessories,SanDisk 128GB Flash Drive,4221.75,3,0.0,480.17,2025,12,December,Q4,0.1137
CA-2025-100128,2025-01-17,2025-01-20,First Class,CO-21802,Customer 21802,Consumer,Nashville,Tennessee,37203,South,TEC-AC-10000128,Technology,Accessories,SanDisk 128GB Flash Drive,168.12,1,0.0,65.09,2025,1,January,Q1,0.3872
CA-2025-100129,2025-08-22,2025-08-25,Standard Class,HO-66482,Customer 66482,Home Office,Philadelphia,Pennsylvania,19104,East,OFF-PA-10000129,Office Supplies,Paper,Hammermill Color Copy Paper,7.34,1,0.0,1.43,2025,8,August,Q3,0.1948
CA-2025-100130,2025-07-10,2025-07-11,Standard Class,CO-46663,Customer 46663,Corporate,Seattle,Washington,98103,West,TEC-MA-10000130,Technology,Machines,Dymo LabelWriter 450 Turbo,1698.0,2,0.3,-209.72,2025,7,July,Q3,-0.1235
CA-2025-100131,2025-04-07,2025-04-11,Standard Class,CO-15100,Customer 15100,Consumer,Philadelphia,Pennsylvania,19104,East,TEC-MA-10000131,Technology,Machines,Star Micronics Receipt Printer,1897.52,2,0.0,560.2,2025,4,April,Q2,0.2952
CA-2025-100132,2025-03-06,2025-03-09,Second Class,HO-87820,Customer 87820,Home Office,Minneapolis,Minnesota,55401,Central,OFF-LA-10000132,Office Supplies,Labels,Dymo Address Labels,176.87,2,0.1,78.17,2025,3,March,Q1,0.442
CA-2025-100133,2025-06-19,2025-06-22,First Class,HO-92478,Customer 92478,Home Office,Phoenix,Arizona,85001,West,FUR-BO-10000133,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,156.5,2,0.0,52.97,2025,6,June,Q2,0.3385
CA-2025-100134,2025-12-25,2025-12-30,Standard Class,CO-14138,Customer 14138,Corporate,Seattle,Washington,98103,West,FUR-TA-10000134,Furniture,Tables,Bienna Executive Dining Table,399.87,3,0.0,143.95,2025,12,December,Q4,0.36
CA-2025-100135,2025-06-16,2025-06-21,Second Class,CO-28098,Customer 28098,Consumer,Philadelphia,Pennsylvania,19104,East,TEC-MA-10000135,Technology,Machines,3M Laminating Machine,4392.85,7,0.0,1156.42,2025,6,June,Q2,0.2633
CA-2025-100136,2025-08-18,2025-08-21,Second Class,CO-94319,Customer 94319,Corporate,Minneapolis,Minnesota,55401,Central,FUR-BO-10000136,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,178.47,1,0.5,-46.53,2025,8,August,Q3,-0.2607
CA-2025-100137,2025-10-10,2025-10-14,Second Class,CO-72888,Customer 72888,Consumer,Detroit,Michigan,48201,Central,FUR-FU-10000137,Furniture,Furnishings,Floor Mat,2800.62,7,0.2,465.41,2025,10,October,Q4,0.1662
CA-2025-100138,2025-06-10,2025-06-17,Standard Class,HO-95979,Customer 95979,Home Office,Minneapolis,Minnesota,55401,Central,FUR-TA-10000138,Furniture,Tables,Balt Training Table,389.6,1,0.1,110.93,2025,6,June,Q2,0.2847
CA-2025-100139,2025-12-08,2025-12-09,First Class,CO-40518,Customer 40518,Consumer,Los Angeles,California,90036,West,OFF-AP-10000139,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,55.44,4,0.0,14.98,2025,12,December,Q4,0.2702
CA-2025-100140,2025-12-06,2025-12-09,First Class,HO-72580,Customer 72580,Home Office,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000140,Office Supplies,Appliances,Hoover WindTunnel Vacuum,109.14,1,0.0,28.82,2025,12,December,Q4,0.2641
CA-2025-100141,2025-05-24,2025-05-29,Standard Class,HO-64773,Customer 64773,Home Office,New York City,New York,10011,East,TEC-MA-10000141,Technology,Machines,Dymo LabelWriter 450 Turbo,757.76,3,0.3,-199.41,2025,5,May,Q2,-0.2632
CA-2025-100142,2025-08-02,2025-08-03,Standard Class,CO-53914,Customer 53914,Consumer,Minneapolis,Minnesota,55401,Central,TEC-MA-10000142,Technology,Machines,Star Micronics Receipt Printer,2582.96,2,0.0,245.53,2025,8,August,Q3,0.0951
CA-2025-100143,2025-05-06,2025-05-10,Second Class,CO-11846,Customer 11846,Corporate,Detroit,Michigan,48201,Central,OFF-AR-10000143,Office Supplies,Art,Crayola Markers 8ct,222.27,3,0.0,49.14,2025,5,May,Q2,0.2211
CA-2025-100144,2025-05-11,2025-05-12,Second Class,CO-28430,Customer 28430,Consumer,Charlotte,North Carolina,28202,South,TEC-PH-10000144,Technology,Phones,Google Pixel 8 Pro,1274.0,2,0.0,231.68,2025,5,May,Q2,0.1819
CA-2025-100145,2025-01-19,2025-01-23,Standard Class,CO-40972,Customer 40972,Corporate,Los Angeles,California,90036,West,OFF-AR-10000145,Office Supplies,Art,Sharpie Highlighter Set,348.43,6,0.3,-41.48,2025,1,January,Q1,-0.119
CA-2025-100146,2025-09-23,2025-09-25,First Class,CO-90560,Customer 90560,Consumer,Boston,Massachusetts,02108,East,TEC-MA-10000146,Technology,Machines,Star Micronics Receipt Printer,6632.73,9,0.0,2193.95,2025,9,September,Q3,0.3308
CA-2025-100147,2025-08-16,2025-08-20,First Class,HO-42435,Customer 42435,Home Office,Phoenix,Arizona,85001,West,OFF-LA-10000147,Office Supplies,Labels,Avery Mailing Labels,88.18,1,0.2,36.26,2025,8,August,Q3,0.4112
CA-2025-100148,2025-01-07,2025-01-10,Standard Class,CO-78202,Customer 78202,Consumer,Miami,Florida,33101,South,OFF-AP-10000148,Office Supplies,Appliances,Avanti Compact Refrigerator,298.4,5,0.0,21.56,2025,1,January,Q1,0.0723
CA-2025-100149,2025-05-05,2025-05-08,Standard Class,CO-70604,Customer 70604,Consumer,Houston,Texas,77002,Central,OFF-ST-10000149,Office Supplies,Storage,Fellowes Bankers Box,70.24,1,0.0,5.3,2025,5,May,Q2,0.0755
CA-2025-100150,2025-12-02,2025-12-08,Standard Class,HO-14159,Customer 14159,Home Office,Minneapolis,Minnesota,55401,Central,FUR-BO-10000150,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,1764.24,3,0.0,788.87,2025,12,December,Q4,0.4471
CA-2025-100151,2025-04-13,2025-04-16,First Class,CO-20518,Customer 20518,Consumer,Philadelphia,Pennsylvania,19104,East,FUR-FU-10000151,Furniture,Furnishings,DAX Black Wood Picture Frame,450.32,1,0.0,26.61,2025,4,April,Q2,0.0591
CA-2025-100152,2025-03-10,2025-03-13,Second Class,CO-59712,Customer 59712,Consumer,Boston,Massachusetts,02108,East,OFF-AR-10000152,Office Supplies,Art,Fiskars Scissors,96.96,5,0.2,6.1,2025,3,March,Q1,0.0629
CA-2025-100153,2025-08-22,2025-08-25,Second Class,HO-12050,Customer 12050,Home Office,Boston,Massachusetts,02108,East,FUR-CH-10000153,Furniture,Chairs,Global Stack Chair,1136.34,3,0.0,393.42,2025,8,August,Q3,0.3462
CA-2025-100154,2025-12-13,2025-12-16,Standard Class,CO-17398,Customer 17398,Corporate,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000154,Furniture,Tables,Balt Training Table,1136.55,3,0.0,194.02,2025,12,December,Q4,0.1707
CA-2025-100155,2025-05-05,2025-05-12,Standard Class,CO-46064,Customer 46064,Consumer,Seattle,Washington,98103,West,OFF-PA-10000155,Office Supplies,Paper,Southworth Fine Parchment Paper,338.69,8,0.3,-50.33,2025,5,May,Q2,-0.1486
CA-2025-100156,2025-10-26,2025-10-29,Second Class,CO-49306,Customer 49306,Consumer,Atlanta,Georgia,30303,South,OFF-PA-10000156,Office Supplies,Paper,Xerox 228 Premium Copy Paper,163.55,2,0.2,60.89,2025,10,October,Q4,0.3723
CA-2025-100157,2025-11-02,2025-11-05,Same Day,CO-27575,Customer 27575,Corporate,Atlanta,Georgia,30303,South,FUR-TA-10000157,Furniture,Tables,Balt Training Table,186.98,2,0.0,49.41,2025,11,November,Q4,0.2643
CA-2025-100158,2025-04-27,2025-04-29,Standard Class,CO-89026,Customer 89026,Corporate,Los Angeles,California,90036,West,FUR-BO-10000158,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,824.45,5,0.0,340.99,2025,4,April,Q2,0.4136
CA-2025-100159,2025-10-07,2025-10-13,Same Day,CO-72773,Customer 72773,Consumer,Boston,Massachusetts,02108,East,OFF-AR-10000159,Office Supplies,Art,Fiskars Scissors,187.02,2,0.0,36.23,2025,10,October,Q4,0.1937
CA-2025-100160,2025-06-09,2025-06-12,First Class,CO-71537,Customer 71537,Consumer,Chicago,Illinois,60611,Central,OFF-PA-10000160,Office Supplies,Paper,Unknown Product,68.38,1,0.0,10.55,2025,6,June,Q2,0.1543
CA-2025-100161,2025-10-19,2025-10-22,Standard Class,CO-53236,Customer 53236,Consumer,Columbus,Ohio,43215,East,OFF-AR-10000161,Office Supplies,Art,Sharpie Highlighter Set,401.88,6,0.0,142.81,2025,10,October,Q4,0.3554
CA-2025-100162,2025-10-16,2025-10-23,Second Class,CO-32050,Customer 32050,Consumer,Chicago,Illinois,60611,Central,FUR-FU-10000162,Furniture,Furnishings,DAX Black Wood Picture Frame,997.72,2,0.1,73.33,2025,10,October,Q4,0.0735
CA-2025-100163,2025-08-02,2025-08-07,Standard Class,HO-16358,Customer 16358,Home Office,Phoenix,Arizona,85001,West,FUR-BO-10000163,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,438.94,1,0.0,87.47,2025,8,August,Q3,0.1993
CA-2025-100164,2025-02-20,2025-02-24,First Class,HO-96413,Customer 96413,Home Office,Miami,Florida,33101,South,FUR-FU-10000164,Furniture,Furnishings,Eldon Desktop Organizer,177.6,3,0.0,29.25,2025,2,February,Q1,0.1647
CA-2025-100165,2025-11-17,2025-11-22,Second Class,HO-33496,Customer 33496,Home Office,Los Angeles,California,90036,West,OFF-AR-10000165,Office Supplies,Art,Crayola Markers 8ct,75.13,1,0.0,27.65,2025,11,November,Q4,0.368
CA-2025-100166,2025-06-03,2025-06-06,Standard Class,CO-39603,Customer 39603,Corporate,Houston,Texas,00000,Central,OFF-AP-10000166,Office Supplies,Appliances,Hoover WindTunnel Vacuum,26.06,2,0.0,1.89,2025,6,June,Q2,0.0725
CA-2025-100167,2025-04-01,2025-04-05,Standard Class,HO-94529,Customer 94529,Home Office,Houston,Texas,77002,Central,TEC-PH-10000167,Technology,Phones,Samsung Galaxy S24 Ultra,1385.93,5,0.3,-287.37,2025,4,April,Q2,-0.2073
CA-2025-100168,2025-01-02,2025-01-08,Second Class,CO-81176,Customer 81176,Consumer,Seattle,Washington,98103,West,TEC-CO-10000168,Technology,Copiers,Canon ImageClass Laser Copier,3470.54,3,0.2,1162.92,2025,1,January,Q1,0.3351
CA-2025-100169,2025-09-13,2025-09-19,Standard Class,CO-84277,Customer 84277,Corporate,Charlotte,North Carolina,28202,South,OFF-AP-10000169,Office Supplies,Appliances,Hoover WindTunnel Vacuum,285.84,3,0.0,99.52,2025,9,September,Q3,0.3482
CA-2025-100170,2025-10-12,2025-10-13,Standard Class,HO-54642,Customer 54642,Home Office,Charlotte,North Carolina,28202,South,FUR-TA-10000170,Furniture,Tables,Bienna Executive Dining Table,447.76,2,0.3,-98.71,2025,10,October,Q4,-0.2205
CA-2025-100171,2025-01-22,2025-01-25,Standard Class,CO-48715,Customer 48715,Corporate,New York City,New York,10011,East,FUR-BO-10000171,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,1059.41,3,0.2,187.17,2025,1,January,Q1,0.1767
CA-2025-100172,2025-08-04,2025-08-05,First Class,CO-45358,Customer 45358,Consumer,Seattle,Washington,98103,West,FUR-FU-10000172,Furniture,Furnishings,Floor Mat,712.68,2,0.0,61.18,2025,8,August,Q3,0.0858
CA-2025-100173,2025-04-18,2025-04-19,Standard Class,CO-60493,Customer 60493,Consumer,Portland,Oregon,97201,West,OFF-ST-10000173,Office Supplies,Storage,Fellowes Bankers Box,69.49,1,0.0,7.33,2025,4,April,Q2,0.1055
CA-2025-100174,2025-10-10,2025-10-12,Standard Class,CO-46170,Customer 46170,Consumer,Charlotte,North Carolina,28202,South,OFF-ST-10000174,Office Supplies,Storage,Stur-D-Stor Shelving,28.53,1,0.1,8.2,2025,10,October,Q4,0.2874
CA-2025-100175,2025-03-07,2025-03-10,Standard Class,CO-61864,Customer 61864,Consumer,Minneapolis,Minnesota,55401,Central,TEC-CO-10000175,Technology,Copiers,Hewlett Packard LaserJet Copier,1592.16,4,0.3,-91.92,2025,3,March,Q1,-0.0577
CA-2025-100176,2025-10-05,2025-10-08,Second Class,CO-72784,Customer 72784,Corporate,Chicago,Illinois,60611,Central,TEC-CO-10000176,Technology,Copiers,Hewlett Packard LaserJet Copier,1693.23,3,0.5,-195.41,2025,10,October,Q4,-0.1154
CA-2025-100177,2025-07-11,2025-07-14,First Class,CO-24927,Customer 24927,Consumer,Boston,Massachusetts,02108,East,OFF-BI-10000177,Office Supplies,Binders,Wilson Jones Ring Binder,183.12,2,0.2,41.27,2025,7,July,Q3,0.2254
CA-2025-100178,2025-12-10,2025-12-15,Standard Class,HO-63627,Customer 63627,Home Office,Atlanta,Georgia,30303,South,OFF-AR-10000178,Office Supplies,Art,Fiskars Scissors,191.33,3,0.2,15.23,2025,12,December,Q4,0.0796
CA-2025-100179,2025-03-20,2025-03-23,Standard Class,CO-64827,Customer 64827,Corporate,Portland,Oregon,97201,West,OFF-BI-10000179,Office Supplies,Binders,Avery Durable View Binder,61.85,1,0.2,19.36,2025,3,March,Q1,0.313
CA-2025-100180,2025-06-12,2025-06-14,Second Class,CO-94545,Customer 94545,Corporate,Charlotte,North Carolina,28202,South,TEC-MA-10000180,Technology,Machines,Star Micronics Receipt Printer,114.77,1,0.0,29.56,2025,6,June,Q2,0.2576
CA-2025-100181,2025-03-19,2025-03-23,Standard Class,CO-70694,Customer 70694,Consumer,Philadelphia,Pennsylvania,19104,East,TEC-MA-10000181,Technology,Machines,Star Micronics Receipt Printer,3081.66,6,0.0,1178.82,2025,3,March,Q1,0.3825
CA-2025-100182,2025-12-24,2025-12-26,Standard Class,CO-37114,Customer 37114,Consumer,Charlotte,North Carolina,28202,South,OFF-PA-10000182,Office Supplies,Paper,Southworth Fine Parchment Paper,168.44,2,0.0,63.01,2025,12,December,Q4,0.3741
CA-2025-100183,2025-12-04,2025-12-05,Standard Class,CO-31542,Customer 31542,Consumer,Boston,Massachusetts,02108,East,OFF-LA-10000183,Office Supplies,Labels,Brother Label Tape,83.7,2,0.2,25.27,2025,12,December,Q4,0.3019
CA-2025-100184,2025-05-06,2025-05-10,Standard Class,CO-90492,Customer 90492,Consumer,Columbus,Ohio,43215,East,OFF-PA-10000184,Office Supplies,Paper,Xerox 228 Premium Copy Paper,68.13,1,0.2,25.45,2025,5,May,Q2,0.3736
CA-2025-100185,2025-10-03,2025-10-06,Second Class,CO-57945,Customer 57945,Corporate,Chicago,Illinois,60611,Central,OFF-LA-10000185,Office Supplies,Labels,Brother Label Tape,186.82,2,0.1,53.95,2025,10,October,Q4,0.2888
CA-2025-100186,2025-11-20,2025-11-23,Standard Class,CO-70012,Customer 70012,Consumer,Philadelphia,Pennsylvania,19104,East,TEC-PH-10000186,Technology,Phones,Samsung Galaxy S24 Ultra,538.46,1,0.0,107.33,2025,11,November,Q4,0.1993
CA-2025-100187,2025-09-05,2025-09-08,Standard Class,CO-60293,Customer 60293,Consumer,Atlanta,Georgia,30303,South,OFF-BI-10000187,Office Supplies,Binders,Avery Durable View Binder,662.76,6,0.0,77.37,2025,9,September,Q3,0.1167
CA-2025-100188,2025-08-10,2025-08-12,Standard Class,CO-17026,Customer 17026,Consumer,Houston,Texas,77002,Central,OFF-AR-10000188,Office Supplies,Art,Sharpie Highlighter Set,231.46,2,0.0,74.96,2025,8,August,Q3,0.3239
CA-2025-100189,2025-05-14,2025-05-18,Standard Class,CO-84107,Customer 84107,Consumer,Seattle,Washington,98103,West,FUR-TA-10000189,Furniture,Tables,Beverage Air Work Table,345.68,1,0.0,119.95,2025,5,May,Q2,0.347
CA-2025-100190,2025-02-25,2025-02-28,Standard Class,CO-45112,Customer 45112,Corporate,Houston,Texas,77002,Central,OFF-PA-10000190,Office Supplies,Paper,Southworth Fine Parchment Paper,44.46,2,0.2,13.85,2025,2,February,Q1,0.3115
CA-2025-100191,2025-12-08,2025-12-10,Same Day,CO-55688,Customer 55688,Consumer,Phoenix,Arizona,85001,West,TEC-PH-10000191,Technology,Phones,Samsung Galaxy S24 Ultra,1063.34,3,0.1,419.4,2025,12,December,Q4,0.3944
CA-2025-100192,2025-12-20,2025-12-24,Standard Class,CO-37082,Customer 37082,Consumer,New York City,New York,10011,East,OFF-BI-10000192,Office Supplies,Binders,GBC ComboBind Spines,36.22,1,0.5,-9.5,2025,12,December,Q4,-0.2623
CA-2025-100193,2025-10-19,2025-10-21,First Class,HO-99037,Customer 99037,Home Office,Seattle,Washington,98103,West,TEC-MA-10000193,Technology,Machines,Star Micronics Receipt Printer,7447.4,5,0.0,2952.38,2025,10,October,Q4,0.3964
CA-2025-100194,2025-06-08,2025-06-10,Standard Class,CO-98635,Customer 98635,Consumer,Nashville,Tennessee,37203,South,FUR-TA-10000194,Furniture,Tables,Balt Training Table,500.08,2,0.1,201.06,2025,6,June,Q2,0.4021
CA-2025-100195,2025-06-03,2025-06-06,Second Class,CO-58374,Customer 58374,Corporate,Nashville,Tennessee,37203,South,OFF-ST-10000195,Office Supplies,Storage,Tenex File Box,158.85,2,0.1,30.7,2025,6,June,Q2,0.1933
CA-2025-100196,2025-10-03,2025-10-07,Standard Class,HO-37767,Customer 37767,Home Office,Charlotte,North Carolina,28202,South,OFF-LA-10000196,Office Supplies,Labels,Dymo Address Labels,46.61,1,0.3,-5.29,2025,10,October,Q4,-0.1135
CA-2025-100197,2025-12-22,2025-12-26,Standard Class,CO-70238,Customer 70238,Corporate,Los Angeles,California,90036,West,TEC-AC-10000197,Technology,Accessories,Keychron K2 Mechanical Keyboard,7391.3,10,0.0,3313.35,2025,12,December,Q4,0.4483
CA-2025-100198,2025-12-05,2025-12-10,Standard Class,HO-45916,Customer 45916,Home Office,Portland,Oregon,97201,West,FUR-TA-10000198,Furniture,Tables,Balt Training Table,547.09,1,0.0,94.21,2025,12,December,Q4,0.1722
CA-2025-100199,2025-11-23,2025-11-27,Standard Class,CO-22475,Customer 22475,Consumer,Seattle,Washington,98103,West,OFF-AR-10000199,Office Supplies,Art,Crayola Markers 8ct,126.58,2,0.0,23.72,2025,11,November,Q4,0.1874
CA-2025-100200,2025-10-04,2025-10-11,Standard Class,CO-19283,Customer 19283,Consumer,Columbus,Ohio,43215,East,FUR-CH-10000200,Furniture,Chairs,HON 5400 Series Task Chair,1111.7,5,0.0,399.53,2025,10,October,Q4,0.3594
CA-2025-100201,2025-02-25,2025-03-02,Second Class,CO-18966,Customer 18966,Corporate,Seattle,Washington,98103,West,OFF-AP-10000201,Office Supplies,Appliances,Hoover WindTunnel Vacuum,76.11,1,0.0,24.71,2025,2,February,Q1,0.3247
CA-2025-100202,2025-03-28,2025-03-30,First Class,CO-26142,Customer 26142,Consumer,Charlotte,North Carolina,00000,South,TEC-CO-10000202,Technology,Copiers,Canon ImageClass Laser Copier,1340.7,3,0.0,389.34,2025,3,March,Q1,0.2904
